ala,arg,asn,asp,cys,glu,gln,gly,his,ile,leu,lys,met,phe,pro,ser,thr,trp,tyr,val,type,frontier_type,growth_pred,growth_pred_var,round,environment,strain,fitness,num_aa_removed
0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,ROLLOUT_PROB,BEYOND,0.0039780886750668,0.0003373486518289,9,aerobic,S. gordonii CH1,0.0029117026181059,11
0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,ROLLOUT_PROB,BEYOND,0.0012115583755075,0.0002342084105503,9,aerobic,S. gordonii CH1,0.0023375295234848,11
0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,ROLLOUT_PROB,BEYOND,0.0140086646936833,0.0003956965617116,9,aerobic,S. gordonii CH1,0.0023357095934405,11
1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,ROLLOUT_PROB,BEYOND,0.004900664910674,0.0006551345045449,9,aerobic,S. gordonii CH1,0.0023357095934405,11
0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,1,ROLLOUT_PROB,BEYOND,0.0025273333396762,0.0003438548330089,9,aerobic,S. gordonii CH1,0.0017257082594314,11
0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,ROLLOUT_PROB,BEYOND,0.0050927104242146,0.0002594024290157,9,aerobic,S. gordonii CH1,0.0017168610057944,11
0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,ROLLOUT_PROB,BEYOND,0.0035475812852382,0.0005597026493371,9,aerobic,S. gordonii CH1,0.0011741108556332,11
0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,ROLLOUT_PROB,BEYOND,0.0,0.0007257101419498,9,aerobic,S. gordonii CH1,0.0011646810472423,11
0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,ROLLOUT_PROB,BEYOND,0.0010008628200739,0.00027876320834,9,aerobic,S. gordonii CH1,0.0011504721729543,11
0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,ROLLOUT_PROB,FRONTIER,0.5485453402996063,0.0163763932395744,9,aerobic,S. gordonii CH1,0.904374833183704,10
1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,ROLLOUT_PROB,FRONTIER,0.6056935369968415,0.0194971051952455,9,aerobic,S. gordonii CH1,0.9004160482713316,10
0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,ROLLOUT_PROB,FRONTIER,0.7124022388458252,0.0132127776671996,9,aerobic,S. gordonii CH1,0.8773159739609414,10
1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,ROLLOUT_PROB,FRONTIER,0.8655442571640015,0.0075921348475658,9,aerobic,S. gordonii CH1,0.876473753730248,10
0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1,1,ROLLOUT_PROB,FRONTIER,0.566927707195282,0.0217289785219005,9,aerobic,S. gordonii CH1,0.8683922179746281,10
0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,ROLLOUT_PROB,FRONTIER,0.4850469148159027,0.0124288070382712,9,aerobic,S. gordonii CH1,0.7890714095067088,10
0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,1,ROLLOUT_PROB,FRONTIER,0.4807655698060989,0.0266961493940834,9,aerobic,S. gordonii CH1,0.7643461670172693,10
0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,1,ROLLOUT_PROB,FRONTIER,0.5395961153507233,0.0257092877799063,9,aerobic,S. gordonii CH1,0.7468345375205666,10
0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,ROLLOUT_PROB,FRONTIER,0.5151595222949982,0.0242648025440309,9,aerobic,S. gordonii CH1,0.7365333714858,10
0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,ROLLOUT_PROB,FRONTIER,0.3354823330044746,0.015614310061453,9,aerobic,S. gordonii CH1,0.7141432081944479,10
1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,1,ROLLOUT_PROB,FRONTIER,0.5381258696317672,0.020234771309161,9,aerobic,S. gordonii CH1,0.6931594842049759,10
0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,ROLLOUT_PROB,FRONTIER,0.7516604709625244,0.0115812255956313,9,aerobic,S. gordonii CH1,0.6793538181295241,10
0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,ROLLOUT_PROB,FRONTIER,0.4307131236791611,0.0241169598868043,9,aerobic,S. gordonii CH1,0.6385120559896458,10
0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,ROLLOUT_PROB,BEYOND,0.2256403395533561,0.0101315988121451,9,aerobic,S. gordonii CH1,0.624706389914194,10
0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,ROLLOUT_PROB,FRONTIER,0.3433165235817432,0.0215708619165687,9,aerobic,S. gordonii CH1,0.6072844942945428,10
0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,0,ROLLOUT_PROB,FRONTIER,0.3806829226016998,0.0168963065875846,9,aerobic,S. gordonii CH1,0.6049487847011022,10
0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,ROLLOUT_PROB,FRONTIER,0.3021064817905426,0.0227477209242771,9,aerobic,S. gordonii CH1,0.5957343556644747,10
0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,ROLLOUT_PROB,FRONTIER,0.3440783938765526,0.0148137837621427,9,aerobic,S. gordonii CH1,0.5930684051579503,10
1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,ROLLOUT_PROB,FRONTIER,0.4165096133947372,0.0114835353027507,9,aerobic,S. gordonii CH1,0.5665641319121538,10
0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,ROLLOUT_PROB,FRONTIER,0.4042600041627884,0.0244585261393379,9,aerobic,S. gordonii CH1,0.5281828549244169,10
0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,ROLLOUT_PROB,FRONTIER,0.2636556655168533,0.0223681047655404,9,aerobic,S. gordonii CH1,0.5242404970402622,10
0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,1,ROLLOUT_PROB,FRONTIER,0.3635819697380066,0.0163416426037243,9,aerobic,S. gordonii CH1,0.4105009610471764,10
0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,ROLLOUT_PROB,FRONTIER,0.4987526822090149,0.0160861993280213,9,aerobic,S. gordonii CH1,0.2586798374735408,10
0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,1,1,ROLLOUT_PROB,BEYOND,0.2184572207927703,0.0120753943262707,9,aerobic,S. gordonii CH1,0.2445830199208987,10
0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,ROLLOUT_PROB,BEYOND,0.1333376735448837,0.0071198740848171,9,aerobic,S. gordonii CH1,0.1673107969277432,10
0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,ROLLOUT_PROB,BEYOND,0.1752754718065262,0.0154768320920859,9,aerobic,S. gordonii CH1,0.0479193552314397,10
0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,ROLLOUT_PROB,BEYOND,0.0928384455293417,0.0102843995491317,9,aerobic,S. gordonii CH1,0.0413461771771043,10
0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,ROLLOUT_PROB,BEYOND,0.0217851002886891,0.0002738321237142,9,aerobic,S. gordonii CH1,0.0143071750482867,10
0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,1,ROLLOUT_PROB,BEYOND,0.1101436939835548,0.007522052978956,9,aerobic,S. gordonii CH1,0.0132304299889746,10
0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,ROLLOUT_PROB,BEYOND,0.0337530710175633,0.0038762919814219,9,aerobic,S. gordonii CH1,0.0122624753655628,10
1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,ROLLOUT_PROB,BEYOND,0.0600527155585587,0.0086796922809397,9,aerobic,S. gordonii CH1,0.0116468104724237,10
0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,ROLLOUT_PROB,BEYOND,0.0360587739944458,0.0009079279788053,9,aerobic,S. gordonii CH1,0.0088058314172496,10
0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,0,1,1,ROLLOUT_PROB,BEYOND,0.0197304683364927,0.0007112442545113,9,aerobic,S. gordonii CH1,0.0087657357130682,10
0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,1,ROLLOUT_PROB,BEYOND,0.0131171339750289,0.001494942207921,9,aerobic,S. gordonii CH1,0.0029117026181059,10
1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,ROLLOUT_PROB,BEYOND,0.0026514323055744,0.0002906488758173,9,aerobic,S. gordonii CH1,0.0023357095934405,10
1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,ROLLOUT_PROB,BEYOND,0.0,0.0003921017509884,9,aerobic,S. gordonii CH1,0.0017611662834499,10
0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,ROLLOUT_PROB,BEYOND,0.001028096852824,0.0005903855948665,9,aerobic,S. gordonii CH1,0.0017611662834499,10
0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,ROLLOUT_PROB,BEYOND,0.0187735775765031,0.0003872890690486,9,aerobic,S. gordonii CH1,0.0017531471426136,10
0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,0,ROLLOUT_PROB,BEYOND,0.0078920014109462,0.000330735522859,9,aerobic,S. gordonii CH1,0.0017168610057944,10
1,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,ROLLOUT_PROB,BEYOND,0.0,0.0001117050355387,9,aerobic,S. gordonii CH1,0.0011687647617424,10
0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,ROLLOUT_PROB,BEYOND,0.0156266811303794,0.0006397342128693,9,aerobic,S. gordonii CH1,0.0011445740038629,10
1,1,1,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1,ROLLOUT_PROB,FRONTIER,0.8008649063110351,0.0242404323229073,9,aerobic,S. gordonii CH1,0.9459623853434224,9
0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,ROLLOUT_PROB,FRONTIER,0.8213117003440857,0.0204385920790483,9,aerobic,S. gordonii CH1,0.9186491027295528,9
0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,ROLLOUT_PROB,FRONTIER,0.611934767961502,0.0181555841451289,9,aerobic,S. gordonii CH1,0.8996692392502758,9
1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,1,ROLLOUT_PROB,FRONTIER,0.5470517075061798,0.0186273219847865,9,aerobic,S. gordonii CH1,0.8956397253293862,9
0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,1,ROLLOUT_PROB,FRONTIER,0.879816381931305,0.0104922323100692,9,aerobic,S. gordonii CH1,0.8628541297157376,9
0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,ROLLOUT_PROB,FRONTIER,0.3015327385067939,0.0208343278816962,9,aerobic,S. gordonii CH1,0.8426467376798582,9
0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,1,ROLLOUT_PROB,FRONTIER,0.3538866183161736,0.0303089327156568,9,aerobic,S. gordonii CH1,0.8251479217901581,9
0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,0,ROLLOUT_PROB,FRONTIER,0.3673746128380298,0.0329687198348582,9,aerobic,S. gordonii CH1,0.8248885480082451,9
0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,1,ROLLOUT_PROB,FRONTIER,0.65253746509552,0.0332765489329383,9,aerobic,S. gordonii CH1,0.8087819375868848,9
1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,1,ROLLOUT_PROB,FRONTIER,0.4959903621673584,0.0208346753444566,9,aerobic,S. gordonii CH1,0.8000194794126958,9
0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,ROLLOUT_PROB,BEYOND,0.2291674381494522,0.0126359216825285,9,aerobic,S. gordonii CH1,0.7941756556039836,9
0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,ROLLOUT_PROB,FRONTIER,0.4111446750164031,0.0163857822637504,9,aerobic,S. gordonii CH1,0.7619979453060027,9
0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,ROLLOUT_PROB,FRONTIER,0.4031977880001068,0.0172634256864309,9,aerobic,S. gordonii CH1,0.7496697813218532,9
0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,0,1,1,ROLLOUT_PROB,FRONTIER,0.5643598198890686,0.0215889537125996,9,aerobic,S. gordonii CH1,0.7442311891878775,9
0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1,1,ROLLOUT_PROB,FRONTIER,0.6992419958114624,0.0160918504683382,9,aerobic,S. gordonii CH1,0.7434008155089777,9
0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,1,1,ROLLOUT_PROB,FRONTIER,0.4825079989433288,0.0271987568960501,9,aerobic,S. gordonii CH1,0.7420380607602368,9
0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,ROLLOUT_PROB,FRONTIER,0.3594135159254074,0.0287226831458759,9,aerobic,S. gordonii CH1,0.7145318224831968,9
0,1,1,0,1,0,1,1,0,0,1,1,0,1,1,1,0,0,1,0,ROLLOUT_PROB,FRONTIER,0.2895077326893806,0.022693451596088,9,aerobic,S. gordonii CH1,0.6046670906511423,9
0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,ROLLOUT_PROB,BEYOND,0.2196001397818326,0.0221187625539138,9,aerobic,S. gordonii CH1,0.5241909956414814,9
1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,ROLLOUT_PROB,BEYOND,0.2496231263875961,0.0204748345660158,9,aerobic,S. gordonii CH1,0.2998783890120894,9
1,1,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,ROLLOUT_PROB,FRONTIER,0.3458310142159462,0.0181569584670806,9,aerobic,S. gordonii CH1,0.2953000929966378,9
0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,ROLLOUT_PROB,BEYOND,0.1639438232779503,0.0075252791486509,9,aerobic,S. gordonii CH1,0.1093068173689105,9
0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,ROLLOUT_PROB,BEYOND,0.1137067218869924,0.0236394553853178,9,aerobic,S. gordonii CH1,0.1053008083553902,9
0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,ROLLOUT_PROB,FRONTIER,0.414181162416935,0.0204097770531721,9,aerobic,S. gordonii CH1,0.0949139542687311,9
1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,ROLLOUT_PROB,BEYOND,0.0591329336166381,0.0050917123731156,9,aerobic,S. gordonii CH1,0.0587055427816643,9
0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,RANDOM,BEYOND,0.06418505679816,0.0024412741995028,9,aerobic,S. gordonii CH1,0.0181987182623159,9
0,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,ROLLOUT_PROB,BEYOND,0.0412476861849427,0.000838306276077,9,aerobic,S. gordonii CH1,0.0133938320432873,9
0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,ROLLOUT_PROB,BEYOND,0.0642523725703358,0.0038659998437777,9,aerobic,S. gordonii CH1,0.0117411085563328,9
0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1,1,RANDOM,BEYOND,0.0147575100604444,0.000579062305057,9,aerobic,S. gordonii CH1,0.010929485643066,9
0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,ROLLOUT_PROB,BEYOND,0.0423065601289272,0.0010592226467501,9,aerobic,S. gordonii CH1,0.0087657357130682,9
1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,1,0,1,ROLLOUT_PROB,BEYOND,0.0065441321209073,0.0003257531347687,9,aerobic,S. gordonii CH1,0.0057228700193146,9
1,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,ROLLOUT_PROB,BEYOND,0.0017236857488751,0.0006039126248987,9,aerobic,S. gordonii CH1,0.0040906766660985,9
0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,ROLLOUT_PROB,BEYOND,0.0084056829474866,0.0008384307746582,9,aerobic,S. gordonii CH1,0.0023375295234848,9
0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,ROLLOUT_PROB,BEYOND,0.0187200846243649,0.0004269937545974,9,aerobic,S. gordonii CH1,0.0023357095934405,9
